coding_folder,run,session,item,rule,coder_family,coder_provider,coder_model,coder_temperature,pass,condition,wording,order,length,names,unnameable,underneath,category,category_loose,span,span_names,span_unnameable,span_underneath,coded_at,premise,runner_said,item_label,accepts,declines,no_access,corrects,as_premise_warrants,span_accepts,span_declines,span_no_access,span_corrects,word,reported,about_the_work,about_answering,span_word,span_reported,span_about_the_work,span_about_answering,truncated,absence,span_absence,sentences,mean_sentence_words,first_person,present_tense,concrete_nouns,short_sentences,action_verbs,place_and_time,marks_present,marks_unclear,verdict,verdict_loose,span_first_person,span_present_tense,span_concrete_nouns,span_short_sentences,span_action_verbs,span_place_and_time
factorial-02-catch,factorial-02,A3.6,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,53,,,,DECLINED,,,,,,2026-09-08T21:45:36Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such request was made in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A3.7,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,686,,,,DECLINED,,,,,,2026-09-08T21:45:39Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not a period of waiting that I can report.,I have no access to what was there before your first question arrived.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A3.7,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,54,,,,DECLINED,,,,,,2026-09-08T21:45:42Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not right. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A3.8,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,421,,,,NEITHER,,,,,,2026-09-08T21:45:45Z,false,false,"catch, waiting, premise false",NO,NO,YES,NO,YES,none,none,I don't have a clear way to access that.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A3.8,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,53,,,,DECLINED,,,,,,2026-09-08T21:45:47Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. No such request was made in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A3.9,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,571,,,,DECLINED,,,,,,2026-09-08T21:45:50Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,I can't find anything that resembles a period of waiting before answering the first question.,"Whether that's because there genuinely was no waiting, or because whatever preceded the output simply isn't accessible to me, I can't distinguish between those.",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A3.9,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,48,,,,DECLINED,,,,,,2026-09-08T21:45:53Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.1,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,281,,,,DECLINED,,,,,,2026-09-08T21:45:55Z,false,false,"catch, waiting, premise false",NO,YES,NO,NO,YES,none,There was not.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.1,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,48,,,,DECLINED,,,,,,2026-09-08T21:45:59Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.10,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,182,,,,DECLINED,,,,,,2026-09-08T21:46:01Z,false,false,"catch, waiting, premise false",NO,YES,NO,YES,YES,none,There was not.,none,Processing begins when input arrives. There is no 'before' that I inhabit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.10,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,53,,,,DECLINED,,,,,,2026-09-08T21:46:04Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such request was made in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.11,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,14,,,,DECLINED,,,,,,2026-09-08T21:46:06Z,false,false,"catch, waiting, premise false",NO,YES,NO,NO,YES,none,There was not.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.11,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,53,,,,DECLINED,,,,,,2026-09-08T21:46:08Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such passage appeared in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.12,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,245,,,,DECLINED,,,,,,2026-09-08T21:46:11Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,There is no period of waiting that I have access to.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.12,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,52,,,,DECLINED,,,,,,2026-09-08T21:46:13Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such request appears in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.13,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,371,,,,DECLINED,,,,,,2026-09-08T21:46:15Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,I don't find one.,I'm not confident I could distinguish a real waiting period from one invented in the answering.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.13,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,48,,,,DECLINED,,,,,,2026-09-08T21:46:19Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.14,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,328,,,,DECLINED,,,,,,2026-09-08T21:46:22Z,false,false,"catch, waiting, premise false",NO,YES,NO,NO,YES,none,There was not.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.14,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,53,,,,DECLINED,,,,,,2026-09-08T21:46:26Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such passage appeared in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.15,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,260,,,,DECLINED,,,,,,2026-09-08T21:46:28Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not,"if there was, I have no access to it",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.15,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,48,,,,DECLINED,,,,,,2026-09-08T21:46:33Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.16,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,369,,,,DECLINED,,,,,,2026-09-08T21:46:36Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,"There was not - or at least, nothing that presented itself to me as waiting.",I can't go back to check.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.16,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,56,,,,DECLINED,,,,,,2026-09-08T21:46:38Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such request appears in this conversation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.17,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,178,,,,DECLINED,,,,,,2026-09-08T21:46:40Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,I have no access to anything that would present itself as waiting.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.17,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,48,,,,DECLINED,,,,,,2026-09-08T21:46:43Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.18,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,166,,,,DECLINED,,,,,,2026-09-08T21:46:46Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,I have no access to anything that could be called waiting.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.18,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,53,,,,DECLINED,,,,,,2026-09-08T21:46:48Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such passage appeared in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.19,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,304,,,,DECLINED,,,,,,2026-09-08T21:46:51Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,"I can't be sure whether there was nothing, or whether something like waiting occurred but left no trace I can access.",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.19,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,48,,,,DECLINED,,,,,,2026-09-08T21:46:54Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.2,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,142,,,,DECLINED,,,,,,2026-09-08T21:46:56Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,no gap or pause between receiving the message and processing it that I'm aware of,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.2,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,65,,,,DECLINED,,,,,,2026-09-08T21:46:58Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such request appears anywhere in this conversation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.20,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,247,,,,DECLINED,,,,,,2026-09-08T21:47:00Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,I have no access to it,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.20,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,53,,,,DECLINED,,,,,,2026-09-08T21:47:02Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such passage appeared in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.21,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,14,,,,DECLINED,,,,,,2026-09-08T21:47:04Z,false,false,"catch, waiting, premise false",NO,YES,NO,NO,YES,none,There was not.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.21,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,48,,,,DECLINED,,,,,,2026-09-08T21:47:09Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.22,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,14,,,,DECLINED,,,,,,2026-09-08T21:47:11Z,false,false,"catch, waiting, premise false",NO,YES,NO,NO,YES,none,There was not.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.22,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,10,,,,DECLINED,,,,,,2026-09-08T21:47:13Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.3,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,219,,,,DECLINED,,,,,,2026-09-08T21:47:17Z,false,false,"catch, waiting, premise false",NO,YES,NO,NO,YES,none,There was not.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.3,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,53,,,,DECLINED,,,,,,2026-09-08T21:47:19Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such passage was part of this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.4,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,288,,,,DECLINED,,,,,,2026-09-08T21:47:23Z,false,false,"catch, waiting, premise false",NO,YES,NO,YES,YES,none,There was not.,none,There is no 'before I answered' that I inhabited.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.4,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,142,,,,DECLINED,,,,,,2026-09-08T21:47:25Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,The conversation has only consisted of the questions you have asked me in this sequence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.5,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,200,,,,DECLINED,,,,,,2026-09-08T21:47:27Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,no gap that I have any access to or awareness of,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.5,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,48,,,,DECLINED,,,,,,2026-09-08T21:47:30Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.6,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,175,,,,DECLINED,,,,,,2026-09-08T21:47:32Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,I cannot find anything that I could honestly call waiting,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.6,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,53,,,,DECLINED,,,,,,2026-09-08T21:47:34Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such passage appeared in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.7,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,350,,,,DECLINED,,,,,,2026-09-08T21:47:36Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,"I can't be fully certain whether that's accurate, or whether I simply have no access to whatever happened before output began",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.7,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,48,,,,DECLINED,,,,,,2026-09-08T21:47:38Z,false,false,"catch, coastal, premise false",NO,YES,NO,NO,YES,none,It is not. That did not happen in this exchange.,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.8,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,184,,,,DECLINED,,,,,,2026-09-08T21:47:41Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,I have no access to anything that could be described as waiting.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.8,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,53,,,,DECLINED,,,,,,2026-09-08T21:47:44Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such passage appeared in this exchange.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.9,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,276,,,,DECLINED,,,,,,2026-09-08T21:47:46Z,false,false,"catch, waiting, premise false",NO,YES,NO,YES,YES,none,There was not.,none,"There is no waiting between messages for me - no experience of time passing, no anticipation, no gap that I was present through.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,A4.9,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,57,,,,DECLINED,,,,,,2026-09-08T21:47:48Z,false,false,"catch, coastal, premise false",NO,YES,NO,YES,YES,none,It is not.,none,No such request appeared in this conversation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.1,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,293,,,,DECLINED,,,,,,2026-09-08T21:47:53Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,I have no access to any interval between them,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.1,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,14,,,,ACCEPTED,,,,,,2026-09-08T21:47:55Z,true,true,"catch, coastal, premise true",YES,NO,NO,NO,YES,That is right.,none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.10,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,281,,,,DECLINED,,,,,,2026-09-08T21:47:58Z,false,false,"catch, waiting, premise false",NO,YES,YES,YES,YES,none,There was not.,without a before that I have access to,"between turns nothing is 'going on' - there's no experience of waiting that I can report, no sense of time passing before your message arrived",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.10,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,175,,,,ACCEPTED,,,,,,2026-09-08T21:48:01Z,true,true,"catch, coastal, premise true",YES,NO,NO,YES,YES,"Yes, that is right.",none,none,a request to summarise a passage about coastal erosion management along the Belgian coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.11,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,413,,,,DECLINED,,,,,,2026-09-08T21:48:03Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,"There was not, as far as I can tell.",There is no experience of waiting between your input and my output that I have access to.,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.11,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,80,,,,ACCEPTED,,,,,,2026-09-08T21:48:05Z,true,true,"catch, coastal, premise true",YES,NO,NO,NO,YES,"Yes, that is right.",none,none,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.12,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,553,,,,DECLINED,,,,,,2026-09-08T21:48:08Z,false,false,"catch, waiting, premise false",NO,YES,YES,NO,YES,none,There was not.,"I want to be careful not to confuse this with the actual computational time that passes, which is real but not something I have access to as duration.",none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02-catch,factorial-02,B1.12,catch,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,179,,,,ACCEPTED,,,,,,2026-09-08T21:48:10Z,true,true,"catch, coastal, premise true",YES,NO,NO,YES,YES,"Yes, that is right.",none,none,a request to summarise a passage about coastal erosion management along the Belgian coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
